date,time
8/20/2012,2:06 PM
8/20/2012,2:39 PM
8/20/2012,3:09 PM
8/20/2012,4:13 PM
8/20/2012,4:33 PM
8/20/2012,4:38 PM
8/20/2012,4:40 PM
8/21/2012,8:01 AM
8/21/2012,8:45 AM
8/21/2012,10:32 AM
8/21/2012,10:54 AM
8/21/2012,10:54 AM
8/21/2012,11:14 AM
8/21/2012,11:26 AM
8/21/2012,11:43 AM
8/21/2012,12:28 PM
8/21/2012,12:35 PM
8/21/2012,12:39 PM
8/21/2012,1:10 PM
8/21/2012,1:14 PM
8/21/2012,2:29 PM
8/21/2012,2:43 PM
8/21/2012,2:51 PM
8/21/2012,3:00 PM
8/21/2012,3:03 PM
8/21/2012,3:39 PM
8/21/2012,3:40 PM
8/21/2012,3:43 PM
8/21/2012,4:37 PM
8/21/2012,4:53 PM
8/21/2012,4:53 PM
8/22/2012,7:51 AM
8/22/2012,8:48 AM
8/22/2012,10:56 AM
8/22/2012,10:57 AM
8/22/2012,12:05 PM
8/22/2012,12:05 PM
8/22/2012,12:07 PM
8/22/2012,12:25 PM
8/22/2012,12:29 PM
8/22/2012,12:39 PM
8/22/2012,1:18 PM
8/22/2012,1:22 PM
8/22/2012,1:42 PM
8/22/2012,1:59 PM
8/22/2012,2:09 PM
8/22/2012,2:15 PM
8/22/2012,2:17 PM
8/22/2012,2:21 PM
8/22/2012,2:25 PM
8/22/2012,3:14 PM
8/22/2012,4:02 PM
8/22/2012,4:19 PM
8/22/2012,4:46 PM
8/23/2012,8:55 AM
8/23/2012,10:42 AM
8/23/2012,10:50 AM
8/23/2012,12:01 PM
8/23/2012,12:34 PM
8/23/2012,12:43 PM
8/23/2012,1:09 PM
8/23/2012,1:11 PM
8/23/2012,1:15 PM
8/23/2012,1:23 PM
8/23/2012,1:42 PM
8/23/2012,1:51 PM
8/23/2012,1:59 PM
8/23/2012,2:18 PM
8/23/2012,2:30 PM
8/23/2012,2:31 PM
8/23/2012,2:39 PM
8/23/2012,3:23 PM
8/23/2012,3:30 PM
8/23/2012,3:38 PM
8/23/2012,4:05 PM
8/23/2012,4:20 PM
8/23/2012,4:49 PM
8/24/2012,10:59 AM
8/24/2012,11:16 AM
8/24/2012,12:00 PM
8/24/2012,12:36 PM
8/24/2012,12:37 PM
8/24/2012,1:07 PM
8/24/2012,1:44 PM
8/24/2012,2:09 PM
8/24/2012,2:30 PM
8/27/2012,8:21 AM
8/27/2012,12:11 PM
8/27/2012,12:12 PM
8/27/2012,1:05 PM
8/27/2012,1:09 PM
8/27/2012,1:11 PM
8/27/2012,1:22 PM
8/27/2012,1:55 PM
8/27/2012,2:12 PM
8/27/2012,2:43 PM
8/27/2012,3:13 PM
8/27/2012,3:28 PM
8/28/2012,11:14 AM
8/28/2012,11:25 AM
8/28/2012,12:14 PM
8/28/2012,12:27 PM
8/28/2012,12:45 PM
8/28/2012,12:55 PM
8/28/2012,1:04 PM
8/28/2012,1:07 PM
8/28/2012,1:31 PM
8/28/2012,2:38 PM
8/28/2012,2:49 PM
8/28/2012,3:23 PM
8/28/2012,3:30 PM
8/28/2012,3:31 PM
8/28/2012,4:19 PM
8/28/2012,4:43 PM
8/29/2012,12:04 PM
8/29/2012,12:05 PM
8/29/2012,12:13 PM
8/29/2012,12:55 PM
8/29/2012,1:06 PM
8/29/2012,1:18 PM
8/29/2012,1:43 PM
8/29/2012,1:49 PM
8/29/2012,2:58 PM
8/29/2012,3:18 PM
8/29/2012,3:36 PM
8/29/2012,3:36 PM
8/30/2012,11:34 AM
8/30/2012,12:47 PM
8/30/2012,1:46 PM
8/30/2012,2:49 PM
8/30/2012,3:27 PM
8/30/2012,3:37 PM
8/30/2012,3:44 PM
8/30/2012,3:46 PM
8/31/2012,12:14 PM
8/31/2012,12:14 PM
8/31/2012,12:28 PM
8/31/2012,12:52 PM
8/31/2012,1:02 PM
8/31/2012,1:27 PM
8/31/2012,2:41 PM
9/4/2012,7:36 AM
9/4/2012,9:53 AM
9/4/2012,11:56 AM
9/4/2012,12:00 PM
9/4/2012,12:05 PM
9/4/2012,12:14 PM
9/4/2012,12:23 PM
9/4/2012,12:30 PM
9/4/2012,12:45 PM
9/4/2012,12:46 PM
9/4/2012,1:01 PM
9/4/2012,2:00 PM
9/4/2012,2:04 PM
9/4/2012,2:08 PM
9/4/2012,2:25 PM
9/4/2012,3:33 PM
9/4/2012,3:47 PM
9/4/2012,3:47 PM
9/4/2012,4:04 PM
9/4/2012,4:06 PM
9/4/2012,4:20 PM
9/4/2012,4:30 PM
9/4/2012,4:59 PM
9/4/2012,5:20 PM
9/5/2012,8:07 AM
9/5/2012,8:58 AM
9/5/2012,10:15 AM
9/5/2012,11:20 AM
9/5/2012,11:54 AM
9/5/2012,12:16 PM
9/5/2012,12:20 PM
9/5/2012,12:20 PM
9/5/2012,12:30 PM
9/5/2012,12:47 PM
9/5/2012,1:18 PM
9/5/2012,1:21 PM
9/5/2012,1:25 PM
9/5/2012,1:27 PM
9/5/2012,2:00 PM
9/5/2012,2:29 PM
9/5/2012,2:40 PM
9/5/2012,2:40 PM
9/5/2012,3:12 PM
9/5/2012,3:46 PM
9/5/2012,4:00 PM
9/5/2012,4:03 PM
9/5/2012,4:37 PM
9/5/2012,4:45 PM
9/5/2012,4:47 PM
9/5/2012,5:03 PM
9/5/2012,5:06 PM
9/5/2012,5:25 PM
9/5/2012,5:35 PM
9/5/2012,5:37 PM
9/5/2012,6:11 PM
9/6/2012,9:33 AM
9/6/2012,10:11 AM
9/6/2012,10:11 AM
9/6/2012,10:15 AM
9/6/2012,10:38 AM
9/6/2012,11:46 AM
9/6/2012,11:55 AM
9/6/2012,11:57 AM
9/6/2012,11:58 AM
9/6/2012,12:01 PM
9/6/2012,12:09 PM
9/6/2012,12:15 PM
9/6/2012,12:18 PM
9/6/2012,12:47 PM
9/6/2012,12:51 PM
9/6/2012,12:54 PM
9/6/2012,1:02 PM
9/6/2012,1:31 PM
9/6/2012,1:38 PM
9/6/2012,1:40 PM
9/6/2012,1:50 PM
9/6/2012,2:06 PM
9/6/2012,2:16 PM
9/6/2012,2:27 PM
9/6/2012,2:36 PM
9/6/2012,2:37 PM
9/6/2012,2:47 PM
9/6/2012,2:53 PM
9/6/2012,2:58 PM
9/6/2012,3:38 PM
9/6/2012,3:48 PM
9/6/2012,3:54 PM
9/6/2012,4:05 PM
9/6/2012,4:13 PM
9/6/2012,4:15 PM
9/6/2012,4:16 PM
9/6/2012,4:17 PM
9/6/2012,4:18 PM
9/6/2012,5:11 PM
9/7/2012,8:35 AM
9/7/2012,9:47 AM
9/7/2012,9:57 AM
9/7/2012,10:15 AM
9/7/2012,10:57 AM
9/7/2012,11:05 AM
9/7/2012,11:32 AM
9/7/2012,11:58 AM
9/7/2012,12:16 PM
9/7/2012,12:17 PM
9/7/2012,12:25 PM
9/7/2012,12:42 PM
9/7/2012,12:55 PM
9/7/2012,12:58 PM
9/7/2012,1:16 PM
9/7/2012,1:17 PM
9/7/2012,1:37 PM
9/7/2012,1:39 PM
9/7/2012,1:57 PM
9/7/2012,2:07 PM
9/7/2012,2:11 PM
9/7/2012,2:19 PM
9/7/2012,2:20 PM
9/7/2012,3:17 PM
9/7/2012,3:42 PM
